Id,Name,Address1,City,PostalCode,Latitude,Longitude,StateCode,CountryCode,Distance,HideOnDirectory
9734275554,HAWTHORNE ANIMAL HOSPITAL,1125 GOFFLE RD,HAWTHORNE,07506,40.969498,-74.151215,NJ,US,19.29259,False
5168739207,MINEOLA-ANIMAL CENTER,132 JERICHO TPKE,MINEOLA,11501,40.749565,-73.6407,NY,US,19.32692,False
5168126403,HOUSE CALLS,265 SUNRISE HWY STE 1-267,ROCKVILLE CENTER,11570,40.65763,-73.64474,NY,US,19.335892,False
5512064695,DR. CARA LANE DVM,,RIDGEWOOD,07450,40.981236,-74.11358,NJ,US,19.384737,False
5164846622,AMIMAL HOSPITAL OF ROSLYN,212 MINEOLA AVE UNIT 3,ROSLYN HTS,11577,40.786026,-73.64856,NY,US,19.415575,False
9738870522,VETERINARY CENTER OF MORRIS COUNTY,33 EAGLE ROCK AVE,EAST HANOVER,07936,40.832333,-74.34234,NJ,US,19.417965,False
2018855040,WESTWOOD REGIONAL VETERINARY HOSPITAL,346 KINDERKAMACK RD,WESTWOOD,07675,40.99329,-74.03029,NJ,US,19.433296,False
9085617470,NORTH PLAINFIELD VETERINARY,3 BLACKBIRCH RD,SCOTCH PLAINS,07076,40.62064,-74.35705,NJ,US,19.434448,False
5167462287,THE CAT HOSPITAL,2 HILLSIDE AVE STE E,WILLISTON PK,11596,40.758244,-73.63981,NY,US,19.460154,False
5168772228,FELINE HYPERTHYROID TREATMENT CENTER,2 HILLSIDE AVE STE E,WILLISTON PK,11596,40.758255,-73.63981,NY,US,19.46033,False
7328980140,MOBILE VET,485 ROUTE 1 SOUTH BUILDING B,ISELIN,08830,40.554882,-74.31495,NJ,US,19.497454,False
6317561919,LONG ISLAND VETERINARY MEDICAL ASSOCIATION,PO BOX 327,GARDEN CITY,11530,40.72677,-73.63429,NY,US,19.52085,False
2016666447,RIVER VALE ANIMAL HOSPITAL,684 WESTWOOD AVE,RIVER VALE,07675,40.995586,-74.00475,NJ,US,19.552681,False
9736354994,CHATHAM ANIMAL HOSPITAL,14 WATCHUNG AVE,CHATHAM,07928,40.72964,-74.38002,NJ,US,19.589743,False
9145751943,MOBILE VET SQUAD,1333A NORTH AVE STE 728,NEW ROCHELLE,10804,40.9473,-73.79525,NY,US,19.622772,False
8884051738,ANIMAL HOSPITAL OF PERTH AMBOY,276 HIGHT ST,PERTH AMBOY,08861,40.507008,-74.265366,NJ,US,19.64716,False
5167420606,GARDEN CITY VETERINARY CARE,244 HERRICKS RD,MINEOLA,11501,40.726643,-73.63162,NY,US,19.660055,False
9148340199,LARCHMONT ANIMAL HOSPITAL,2061 PALMER AVE,LARCHMONT,10538,40.92972,-73.763084,NY,US,19.676805,False
2018703867,SENIOR PET VET MOBILE,,NORWOOD,07648,40.994884,-73.956085,NJ,US,19.681767,False
5164837007,ANIMAL MEDICAL HOSPITAL,779 PENINSULA BLVD,HEMPSTEAD,11550,40.692863,-73.63164,NY,US,19.687618,False
9179921061,ANIMAL MEDICAL HOSPITAL,779 PENSULA BLVD,HEMPSTEAD,11550,40.692863,-73.63164,NY,US,19.687618,False
9175548401,MOBILE VET,125 ALTA VISTA DR,YONKERS,10710,40.96505,-73.82993,NY,US,19.736334,False
9146321269,STAMEN ANIMAL HOSPITAL,61 QUAKER RIDGE RD,NEW ROCHELLE,10804,40.94834,-73.793335,NY,US,19.738409,False
5165942566,WOODS AVENUE ANIMAL-CLINIC,3 DAVISON AVENUE WEST,OCEANSIDE,11572,40.641975,-73.6413,NY,US,19.754047,False
2017501800,VCA OLD TAPPAN VETERINARY,598 BROADWAY,NORWOOD,07648,40.99631,-73.95697,NJ,US,19.773487,False
5167666060,OCEANSIDE VETERINARY HOSPITAL,3068 LONG BEACH RD,OCEANSIDE,11572,40.637283,-73.64065,NY,US,19.870068,False
5167664350,SUNRISE ANIMAL HOSPITAL,74 N LONG BEACH RD,ROCKVILLE CENTRE,11570,40.656704,-73.63284,NY,US,19.959887,False
5163853848,KRISTIAN RHEIN DVM,407 STEWART AVE,GARDEN CITY,11530,40.729286,-73.62523,NY,US,20.00404,False
2014450030,MIDLAND PARK VETERINARY HOSPITAL,70 GOFFLE RD STE 1,MIDLAND PARK,07432,40.983723,-74.14097,NJ,US,20.00602,False
2013736079,MIDLAND PARK VETERINARY HOSPITAL,70 GOFFLE RD,MIDLAND PARK,07432,40.983738,-74.141014,NJ,US,20.0077,False
5165381000,ANIMAL HOSPITAL OF LONG ISLE,28 MAIN ST,HEMPSTEAD,11550,40.707386,-73.6237,NY,US,20.056973,False
5162946680,CENTRAL VETS OF MINEOLA,220 E JERICHO TPKE,MINEOLA,11501,40.753998,-73.6274,NY,US,20.058123,False
5164314300,ISLAND PARK ANIMAL HOSPITAL,4417 AUSTIN BLVD,ISLAND PARK,11558,40.60184,-73.65239,NY,US,20.08135,False
7327381338,HOPELAWN ANIMAL CLINIC,297 NEW BRUNSWICK AVE,FORDS,08863,40.5259,-74.303635,NJ,US,20.225746,False
9142944191,LAP OF LOVE,5 WOODLAND AVE,LARCHMONT,10538,40.935707,-73.7561,NY,US,20.227808,False
9738729100,WISHING WELL VETERINARY HOSPITAL,44 NEWARK POMPTON TPKE,WAYNE,07470,40.92635,-74.27114,NJ,US,20.234716,False
7326328200,JUST CATS VETERINARY CARE,141 STATE ROUTE 27,EDISON,08820,40.560738,-74.33842,NJ,US,20.31698,False
2013586520,HILLSDALE ANIMAL HOSPITAL,201 BROADWAY,HILLSDALE,07642,41.006058,-74.04144,NJ,US,20.357645,False
2016521258,HO-HO-KUS VETERINARY HOSPITAL,22 SYCAMORE AVE,HO HO KUS,07423,40.997795,-74.10863,NJ,US,20.413702,False
9148333600,VCA VILLAGE ANIMAL HOSPITAL,6 WEAVER ST,LARCHMONT,10538,40.935318,-73.7484,NY,US,20.470484,False
9735991191,BANFIELD - EAST HANOVER,190 STATE ROUTE 10,EAST HANOVER,07936,40.808697,-74.37689,NJ,US,20.485023,False
9083222649,HOUSE CALLS FOR PETS,10 LAURIE CT,SCOTCH PLAINS,07076,40.626793,-74.38081,NJ,US,20.487474,False
9083463423,KEITH GORDON DVM,10 LAURIE CT,SCOTCH PLAINS,07076,40.626884,-74.38091,NJ,US,20.49054,False
2016521154,LISA SMARTZ DVM,110 WARREN AVE SUITE 4,HOHOKUS,07423,40.99876,-74.11104,NJ,US,20.511272,False
2018246882,MORTHVALE VET CLINIC,212 LIVINGSTON ST,NORTHVALE,07647,41.007652,-73.94806,NJ,US,20.614468,False
9144784100,NATARAL VET FOR PET,585 WARBURTON AVE,HASTINGS ON HDSN,10706,40.996243,-73.8823,NY,US,20.646444,False
9083227500,FANWOOD ANIMAL HOSPITAL,70 SOUTH AVE,FANWOOD,07023,40.636505,-74.38989,NJ,US,20.762047,False
9089550693,FANWOOD ANIMAL HOSPITAL,70 SOUTH AVE,FANWOOD,07023,40.636547,-74.39004,NJ,US,20.768764,False
5166214010,ROSLYN GREENVALE VETERINARY GROUP,1 NORTHERN BLVD,GREENVALE,11548,40.809055,-73.630455,NY,US,20.782883,False
9084640664,MURRAY HILL VETERINARY ASSOCIATES,179 SOUTH ST,NEW PROVIDNCE,07974,40.70029,-74.40394,NJ,US,20.828571,False
9147715503,BANFIELD-YONKERS,2458 CENTRAL PARK AVE,YONKERS,10710,40.98176,-73.82636,NY,US,20.846926,False
9147230290,SCARSDALE ANIMAL HOSPITAL,741 WHITE PLAINS RD,SCARSDALE,10583,40.97287,-73.80454,NY,US,20.85509,False
9084648811,NEW PROVIDENCE VETERINARY GRP,133 GALES DR,NEW PROVIDENCE,07974,40.70366,-74.404816,NJ,US,20.866096,False
9147715223,BANFIELD - YONKERS,2458 CENTRAL PARK AVE,YONKERS,10710,40.982296,-73.82689,NY,US,20.867704,False
7187970070,ATLANTIC ANIMAL-CARE,85 ATLANTIC AVE # A,BROOKLYN,11201,40.74795,-73.61032,NY,US,20.891884,False
9733771515,VCA MADISON ANIMAL HOSPITAL,262 MAIN ST,MADISON,07940,40.751446,-74.40273,NJ,US,20.913315,False
9735141917,FIRST CHOICE VETERINARY SERV,61 BARNSDALE RD,MADISON,07940,40.741524,-74.40516,NJ,US,20.964184,False
2014446254,CROPPER VETERINARY SVC,310 NEWTOWN RD,WYCKOFF,07481,40.99448,-74.15552,NJ,US,20.973356,False
7327870055,HOME VETERINARY SERVICE,125 LEONARDVILLE RD,BELFORD,07718,40.415062,-74.092674,NJ,US,21.048494,False
9733053652,PACKANACK ANIMAL HOSPITAL,455 NEWARK POMPTON TPKE,WAYNE,07470,40.939114,-74.27598,NJ,US,21.054445,False
9146987272,WOLLAND ANIMAL HOSPITAL,510 W BOSTON POST RD,MAMARONECK,10543,40.94137,-73.73881,NY,US,21.115564,False
9083225515,SCOTCH PLAINS ANIMAL HOSPITAL,1919 US HIGHWAY 22,SCOTCH PLAINS,07076,40.655037,-74.402466,NJ,US,21.119226,False
2016370577,JAMES HILL DVM,577 GODWIN AVE,MIDLAND PARK,07432,40.998318,-74.150764,NJ,US,21.12992,False
2014446848,MIDLAND PARK VETERINARY HOSP,577 GODWIN AVE,MIDLAND PARK,07432,40.998276,-74.151,NJ,US,21.13165,False
5162231555,BALDWIN ANIMAL HOSPITAL & BIRD,1864 GRAND AVE,NORTH BALDWIN,11510,40.665062,-73.60804,NY,US,21.137573,False
9736337550,WAYNE HILLS ANIMAL HOSPITAL,61 BERDAN AVE # A,WAYNE,07470,40.96227,-74.241844,NJ,US,21.184652,False
7322914400,ATLANTIC ANIMAL HOSP,77 MEMORIAL PKWY,ATLANTIC HGHLNDS,07716,40.40587,-74.03466,NJ,US,21.244122,False
9732277500,COMPANION ANIMAL HOSPITAL,460 US HIGHWAY 46,PARSIPPANY,07054,40.860558,-74.363174,NJ,US,21.271418,False
6465932083,MOBILE VET,,BALDWIN,11510,40.655357,-73.607376,NY,US,21.287796,False
9736943100,TOWN & COUNTRY CAT HOSPITAL,245 MAIN ST,LINCOLN PARK,07035,40.92365,-74.30349,NJ,US,21.298456,False
9738327411,COMPLETE VET CARE,7 BOONTON TPKE,LINCOLN PARK,07035,40.922646,-74.30527,NJ,US,21.319345,False
7188397135,LAWRENCE HERBST DVM,864 HARBOR CIRCLE,BALDWIN,11510,40.641853,-73.60991,NY,US,21.353487,False
5165045505,ALMEIDA YESSENIA DVM,753 HASTINGS ST,BALDWIN,11510,40.63462,-73.61214,NY,US,21.36162,False
7328293758,SHORE SIDE VET,182 BAY AVE,HIGHLAND,07732,40.402035,-73.98734,NJ,US,21.48172,False
7322042318,SHORESIDE VETERINARY CARE,182 BAY AVE,HIGHLANDS,07732,40.402016,-73.98736,NJ,US,21.482946,False
5162622690,MOBILE VET,12 MEADOW LANE,FREE PORT,11520,40.66942,-73.59997,NY,US,21.511003,False
7325980284,MOBILE VET,4858 NW HUDSON DR,JACKSON,45587,40.401093,-73.98431,NJ,US,21.554787,False
9732956454,THREE RIVERS HOLISTIC VET SVCS,80 MAIN ST,MADISON,07940,40.75852,-74.41418,NJ,US,21.572767,False
5166712800,GLEN ANIMAL HOSPITAL,209 GLEN COVE AVE UNIT A,SEA CLIFF,11579,40.849667,-73.635925,NY,US,21.581789,False
2016523113,WALDWICK ANIMAL HOSPITAL,68 FRANKLIN TPKE,WALDWICK,07463,41.012978,-74.12081,NJ,US,21.595179,False
5168014975,STATION PLAZA VETERINARY GROUP,16 RAILROAD AVE,GLEN HEAD,11545,40.833504,-73.6256,NY,US,21.614931,False
9147231250,CENTRAL ANIMAL HOSPITAL,317 ARDSLEY RD,SCARSDALE,10583,40.99313,-73.821556,NY,US,21.66136,False
5164811332,UNIVERSITY ANIMAL HOSPITAL,1138 HEMPSTEAD TPKE,UNIONDALE,11553,40.717648,-73.59285,NY,US,21.670795,False
5163795010,BALDWIN HARBOR ANIMAL HOSPITAL,2933 MILBURN AVE,BALDWIN,11510,40.639393,-73.60425,NY,US,21.68199,False
7325484411,OAK-TREE ANIMAL CLINIC,2122 OAK TREE RD,EDISON,08820,40.577087,-74.379654,NJ,US,21.683338,False
9176706314,MOBILE VET,83 PROSPECT ST,MADISON,07940,40.753117,-74.41917,NJ,US,21.780966,False
9738327474,COMPANION VETERINARY HOSPITAL,1510 HAMBURG TURNPIKE,WAYNE,07470,40.965816,-74.255356,NJ,US,21.798454,False
7327277739,ANIMAL HOSPITAL OF SAYREVILLE,257 OAK ST,SOUTH AMBOY,08879,40.48794,-74.298546,NJ,US,21.806185,False
5308488507,KIMBERLY FARINA DVM,92 FAIRFAX CT,MADISON,07940,40.771633,-74.41619,NJ,US,21.826097,False
7327060094,BANFIELD - HOLMDEL,2101 STATE ROUTE 35 STE 301,HOLMDEL,07733,40.41471,-74.14516,NJ,US,21.829239,False
7326713110,BAYSHORE VETERINARY HOSPITAL,2168 STATE ROUTE 35,HOLMDEL,07733,40.410984,-74.13662,NJ,US,21.928776,False
7325495300,AMBOY AVENUE VETERINARY HOSP,159 AMBOY AVE,METUCHEN,08840,40.537064,-74.35518,NJ,US,21.937477,False
5162771076,GLEN COVE ANIMAL CLINIC,87 GLEN COVE AVE,GLEN COVE,11542,40.859257,-73.634224,NY,US,21.958479,False
2014474444,BERGEN COUNTY VETERINARY CENTER,120 HOPPER AVE,WALDWICK,07463,41.018024,-74.127396,NJ,US,22.026472,False
9147770398,MAMARONECK~VETERINARY HOSPITAL,649 W BOSTON POST RD,MAMARONECK,10543,40.952385,-73.726875,NY,US,22.098276,False
7325481991,METUCHEN VETERINARY HOSPITAL,69 PEARL ST,METUCHEN,08840,40.542194,-74.36384,NJ,US,22.126165,False
9087552428,PLAINFIELD ANIMAL HOSPITAL,2215 PARK AVE,SOUTH PLAINFIELD,07080,40.594265,-74.399376,NJ,US,22.15291,False
5167599292,GLEN COVE VETERINARY HOSPITAL,1 GLEN COVE RD,GLEN COVE,11542,40.862625,-73.632256,NY,US,22.157404,False
5163331123,VETERINARY CARE GROUP,319 UNION AVE,WESTBURY,11590,40.753742,-73.58661,NY,US,22.171894,False
7327960900,THE SPAY & NEUTER CENTER OF NEW JERSEY,2094 ROUTE 35,HOLMDEL,07733,40.42022,-74.18252,NJ,US,22.211775,False
5166743322,BROOKVILLE ANIMAL HOSPITAL,691 GLEN COVE RD,GLEN HEAD,11545,40.837627,-73.61549,NY,US,22.212559,False
9087566266,BANFIELD - WATCHUNG,1515 US HIGHWAY 22 STE 12,WATCHUNG,07069,40.642525,-74.42051,NJ,US,22.222446,False
9147230223,CENTER FOR~VETERINARY CARE,640 CENTRAL PARK AVE,SCARSDALE,10583,41.000362,-73.81469,NY,US,22.268536,False
9144724414,CENTER FOR VETERINARY CARE,640 CENTRAL PARK AVE,SCARSDALE,10583,41.000362,-73.81469,NY,US,22.268536,False
9147231526,WESTCHESTER ANIMAL EMERGENCY,640 CENTRAL AVE,SCARSDALE,10583,41.000515,-73.81501,NY,US,22.270464,False
2018912220,WYCKOFF ANIMAL CLINIC,358 CLINTON AVE,WYCKOFF,07481,41.01101,-74.16894,NJ,US,22.29487,False
8458482500,VISITING VET,PO BOX 176,SPARKILL,10976,41.02997,-73.92826,NY,US,22.306675,False
9087561488,ANIMAL-MEDICAL GROUP,947 PROSPECT AVE,PLAINFIELD,07060,40.613895,-74.4119,NJ,US,22.31004,False
2013919494,PARK RIDGE ANIMAL HOSPITAL,94 BERTHHOUD STREET,PARK RIDGE,07656,41.034897,-74.03359,NJ,US,22.313251,False
9146935900,DOBBS FERRY ANIMAL HOSPITAL,340 ASHFORD AVE,DOBBS FERRY,10522,41.01397,-73.85239,NY,US,22.327337,False
9143578050,ARDSLEY VETERINARIAN ASSOCIATES,722 SAWMILL RIVER RD,ARDSLEY,10502,41.01283,-73.84665,NY,US,22.364374,False
7326711503,MIDDLETOWN ANIMAL HOSPITAL,1330 STATE ROUTE 35,MIDDLETOWN,07748,40.400654,-74.12153,NJ,US,22.381952,False
8563841800,BANFIELD - DEPTFORD,2000 CLEMENTS BRIDGE RD,WOODBURY,08096,40.558872,-74.38238,NJ,US,22.383486,False
6315870800,VETERINARY MEDICAL CENTER LONG ISLAND,75 SUNRISE HWY STE A,WEST ISLIP,11795,40.656483,-73.585625,NY,US,22.394966,False
9084640023,BERKELEY HEIGHTS ANIMAL HOSP,269 SPRINGFIELD AVE,BERKELEY HEIGHTS,07922,40.6894,-74.4344,NJ,US,22.465942,False
6467842414,IVUIS,,ARDSLEY,10502,41.01561,-73.84436,NY,US,22.587126,False
9733861380,WHIPPANY VETERINARY HOSPITAL,539 STATE ROUTE 10,WHIPPANY,07981,40.82196,-74.41347,NJ,US,22.591927,False
9146981111,COMMUNITY VET HOSPITAL,1500 E BOSTON POST RD,MAMARONECK,10543,40.955082,-73.716034,NY,US,22.614746,False
2012362963,ANIMAL HOSPITAL OF SADDLE RIVER,171 E SADDLE RIVER RD STE 5,SADDLE RIVER,07458,41.032406,-74.10008,NJ,US,22.629753,False
7327271303,SAYREBROOK VETERINARY HOSPITAL,1400 MAIN ST,SAYREVILLE,08872,40.47833,-74.30914,NJ,US,22.670229,False
5166718785,FOREST AVE VETERINARY HOSPITAL,42 FOREST AVE,GLEN COVE,11542,40.87121,-73.62647,NY,US,22.70417,False
9176993577,MOBILE VET,85 BIRCHALL DR,SCARSDALE,10583,40.99248,-73.777985,NY,US,22.731068,False
9733358007,MONTVILLE ANIMAL HOSPITAL,6 WHITE HALL RD,TOWACO,07082,40.921555,-74.344826,NJ,US,22.830347,False
5165463700,MEADOWBROOK ANIMAL HOSPITAL,109 E SUNRISE HWY,FREEPORT,11520,40.65725,-73.57695,NY,US,22.833712,False
9733356500,PARSIPPANY-TROY HILLS ANIMAL,84B N BEVERWYCK RD,LAKE HIAWATHA,07034,40.881386,-74.38202,NJ,US,22.838469,False
5164247209,VETERINARY ACUPUNCTURE AND HEALING ARTS,875 SAW MILL RIVER RD,ARDSLEY,40502,41.0197,-73.84297,NY,US,22.876245,False
8453987387,PALISADES VETERINARY HOSPITAL,37 HUNT RD,ORANGEBURG,10962,41.040546,-73.94558,NY,US,22.882143,False
9142500661,FELINE VETERINARY MEDICAL CENTER,917 SAW MILL RIVER RD,ARDSLEY,10502,41.02049,-73.843124,NY,US,22.923891,False
2013271045,ALLENDALE ANIMAL HOSPITAL,120 W ALLENDALE AVE,ALLENDALE,07401,41.030994,-74.130196,NJ,US,22.927065,False
5166764838,GREEN FOREST VETERINARY HOSPITAL,120 FOREST AVE,GLEN COVE,11542,40.873398,-73.62,NY,US,23.073267,False
5163330400,LONG ISLAND ANIMAL HOSPITAL,793 OLD COUNTRY RD,WESTBURY,11590,40.7521,-73.56842,NY,US,23.103365,False
9738312426,TRI-COUNTY ANIMAL HOSPITAL,2075 HAMBURG TURNPIKE,WAYNE,07470,40.97954,-74.27323,NJ,US,23.116861,False
7327805290,COLONIAL VETERINARY CLINIC,163 ROUTE 537,WEST COLTS NECK,07722,40.40663,-74.189766,NY,US,23.22411,False
7322486123,BANFIELD - EDISON,2224 STATE ROUTE 27,EDISON,08817,40.53027,-74.378654,NJ,US,23.22557,False
6097132126,HOME SWEET HOME VETERINARIAN,738 HOLMDEL RD,HOLMDEL,07733,40.406643,-74.1903,NJ,US,23.23509,False
9736160400,PEQUANNOCK ANIMAL HOSPITAL,591 NEWARK POMPTON TPKE,POMPTON PLAINS,07444,40.967857,-74.29603,NJ,US,23.236216,False
9733772296,ST HUBERTS ANIMAL WELFARE,575 WOODLAND AVE,MADISON,07940,40.765923,-74.446266,NJ,US,23.31,False
2018913455,PETS ALOUD VETERINARY SERVICES LLC,367 FOREST RD,MAHWAH,07430,41.02945,-74.163,NJ,US,23.367556,False
2018480912,FARDALE VETERINARY HOSPITAL,346 FOREST RD,MAHWAH,07430,41.030857,-74.16039,NJ,US,23.411474,False
5163335040,VILLAGE ANIMAL HOSPITAL,24 JERICHO TPKE,JERICHO,11753,40.77719,-73.56726,NY,US,23.426783,False
2018912939,MAHWAH VETERINARY SERVICES,346 FOREST RD,MAHWAH,07430,41.031113,-74.16036,NJ,US,23.427471,False
9149491115,MEADOW VETERINARY HOSPITAL,1600 MAMARONECK AVE,WHITE PLAINS,10605,40.98892,-73.74604,NY,US,23.45064,False
9147234006,HARTSDALE VET HOSPITAL,193 E HARTSDALE AVE,HARTSDALE,10530,41.012295,-73.79591,NY,US,23.451574,False
8622857799,HAPPY PAWS HOUSECALLS,99 LAKESHORE DR,CARISEE,07054,40.859386,-74.41342,NJ,US,23.575766,False
5163750314,MOBILE VET,,EAST MEADOW,11554,40.7157,-73.55615,NY,US,23.591206,False
2018481991,FRANKLIN LAKES ANIMAL HOSPITAL,754 FRANKLIN AVE,FRANKLIN LAKES,07417,41.019676,-74.204926,NJ,US,23.61223,False
5167439595,EAST MEADOW VETERINARY,531 E MEADOW AVE,EAST MEADOW,11554,40.711468,-73.55572,NY,US,23.614,False
5163336259,SARAH DARISH DVM,15 MIST LN,WESTBURY,11590,40.74288,-73.55691,NY,US,23.638819,False
9145826308,MOBILE VET,,HARRISON,10528,40.98057,-73.7246,NY,US,23.665394,False
5187668387,NASSAU ANIMAL CLINIC,P.O. BOX 400,NASSAU,12123,40.654613,-73.55941,NY,US,23.77037,False
9146936555,VET VISIT MOBILE VETERINARY,257 WOODLANDS AVE,WHITE PLAINS,10607,41.030666,-73.833046,NY,US,23.773508,False
8457353213,PEARL RIVER ANIMAL HOSPITAL,19 ROUTE 304,PEARL RIVER,10965,41.057903,-74.02443,NY,US,23.876358,False
9738393737,WAYNE ANIMAL HOSPITAL,2411 HAMBURG TPKE STE A,WAYNE,07470,40.989746,-74.27998,NJ,US,23.892078,False
5163336868,CARMAN AVENUE VETERINARY OFC,837 CARMAN AVE,WESTBURY,11590,40.74735,-73.55243,NY,US,23.900362,False
5163796200,MERRICK VETERINARY GROUP,61 SUNRISE HWY,MERRICK,11566,40.66212,-73.554565,NY,US,23.938364,False
5164311133,COMPANIONS ANIMAL HOSPITAL,1798 MERRICK RD,MERRICK,11566,40.653286,-73.555984,NY,US,23.9633,False
7327589797,FAIR HAVEN ANIMAL HOSPITAL,823 RIVER RD,FAIR HAVEN,07704,40.365852,-74.0333,NJ,US,23.998865,False
2013914342,MONTVALE ANIMAL HOSPITAL,115 CHESTNUT RIDGE RD,MONTVALE,07645,41.057034,-74.067406,NJ,US,24.009098,False
9148349000,PET MEND ANIMAL HOSPITAL,165 RIDGEWAY,WHITE PLAINS,10605,41.00405,-73.75529,NY,US,24.04151,False
5164905905,ANIMAL HOSPITAL SURGICAL CENTER,2373 HEMPSTEAD TPKE,EAST MEADOW,11554,40.725426,-73.547676,NY,US,24.048763,False
5165974280,LONG BEACH ANIMIAL HOSPITAL,2373 HEMPSTEAD TURNPIKE,EAST MEADOW,11554,40.725426,-73.547676,NY,US,24.048763,False
5166226800,BOCES BARRY TECH,1196 PROSPECT AVE,WESTBURY,11590,40.76543,-73.55239,NY,US,24.056816,False
5164200000,CENTER FOR SPECIALIZED VETERINARY CARE,609 CANTIAGUE ROCK RD,WESTBURY,11590,40.77486,-73.554016,NY,US,24.079033,False
8624529312,HAPPY PAWS HOUSE CALLS,99 LAKESHORE DR,PARSIPPENY,07054,40.853233,-74.42804,NJ,US,24.094402,False
7325011011,NJ VETERINARY CARDIOLOGY,253 MAIN ST,MATAWAN,07747,40.409054,-74.23393,NJ,US,24.130287,False
8453590230,ORANGETOWN ANIMAL HOSPITAL,564 ROUTE 303,BLAUVELT,10913,41.059414,-73.94941,NY,US,24.148045,False
5167358822,EAST MEADOW ANIMAL HOSPITAL,24 NEWBRIDGE RD,EAST MEADOW,11554,40.723854,-73.544945,NY,US,24.188221,False
9733861711,ANIMAL-CLINIC OF PARSIPPANY,189 PARSIPPANY RD,PARSIPPANY,07054,40.8588,-74.42723,NJ,US,24.212963,False
7328617095,MOBILE VET,25 LINDEN DR,FAIR HAVEN,07704,40.36172,-74.03132,NJ,US,24.278067,False
9086048200,MYERSVILLE VETERINARY GROUP,616 MEYERSVILLE RD,GILLETTE,07933,40.690163,-74.47048,NJ,US,24.347935,False
9734026699,MONTVILLE VETERINARY GROUP,3 MAIN RD,MONTVILLE,07045,40.91202,-74.39135,NJ,US,24.385769,False
4232395116,COLONIAL HEIGHTS ANIMAL HOSP,209 COLONIAL HEIGHTS RD # A,KINGSPORT,37663,41.054115,-74.12559,TN,US,24.401262,False
9145881859,LARCHMONT VET CLINIC,,LARCHMONT,10605,41.006687,-73.74622,NY,US,24.454288,False
9149212000,RYE HARRISON VETERINARY HOSPITAL,170 NORTH ST,RYE,10580,40.978607,-73.69681,NY,US,24.494436,False
9735385414,SOUTH STREET VETERINARY HOSPITAL,467 SOUTH ST,MORRISTOWN,07960,40.773937,-74.46766,NJ,US,24.504745,False
7327474011,2 RIVERS ANIMAL HOSPTAL,457 RIVER RD,FAIR HAVEN,07704,40.359276,-74.04721,NJ,US,24.50523,False
9733342240,MORRIS HILLS VETERINARY CLINIC,708 PARSIPPANY BLVD,BOONTON,07005,40.878048,-74.42146,NJ,US,24.526884,False
9149490434,ANIMAL HOSPITAL-WHITE PLAINS,36 PLEASANT AVE,WHITE PLAINS,10605,41.014107,-73.75836,NY,US,24.540487,False
9733984111,ANIMAL-CARE-CTR,175 LAKESIDE BLVD # 5,LANDING,07850,41.03104,-74.2162,NJ,US,24.576622,False
9738312383,RIVERDALE VETERINARY DERMATOLOGY,82 NEWARK POMPTON TPKE,RIVERDALE,07457,40.98961,-74.30304,NJ,US,24.6241,False
9144210020,DAKOTA VETERINARY CENTER,381 DOBBS FERRY RD,WHITE PLAINS,10607,41.0365,-73.80915,NY,US,24.642185,False
5167962266,LEVITTOWN ANIMAL HOSPITAL INC,2703 HEMPSTEAD TPKE,LEVITTOWN,11756,40.724754,-73.53557,NY,US,24.681067,False
8457355982,MICHAEL R STRAZZA,286 N MIDDLETOWN RD,PEARL RIVER,10965,41.06998,-74.01207,NY,US,24.694292,False
5166236226,EAST BAY VETERINARY HOSPITAL,2314 MERRICK RD STE 6,MERRICK,11566,40.660538,-73.54013,NY,US,24.702831,False
2013377090,OAKLAND ANIMAL HOSPITAL,86 RAMAPO VALLEY RD,OAKLAND,07436,41.015095,-74.25958,NJ,US,24.729874,False
5123926570,BANFIELD - SAN MARCOS,1050 MCKINLEY PLACE DR # 300,SAN MARCOS,78666,40.68608,-73.53562,TX,US,24.738924,False
2013911218,PHILIP H MANN DVM,160 UPPER SADDLE RIVER RD,MONTVALE,07645,41.067745,-74.067665,NJ,US,24.74469,False
5165790909,EAST-VILLAGE GREEN ANIMAL HOSP,4 E VILLAGE GRN,LEVITTOWN,11756,40.730057,-73.53312,NY,US,24.82324,False
7329850278,RARITAN HOSPITAL FOR ANIMALS,1850 STATE ROUTE 27,EDISON,08817,40.51484,-74.402565,NJ,US,24.86013,False
9149460558,WHITE PLAINS VETERINARY HOSPITAL,114 S KENSICO AVE STE B,WHITE PLAINS,10601,41.022137,-73.76353,NY,US,24.873753,False
2013374870,RAMAPO VALLEY ANIMAL HOSPITAL,347 RAMAPO VALLEY RD # 1,OAKLAND,07436,41.024906,-74.24352,NJ,US,24.877045,False
5167833780,BANFIELD - BELLMORE,2410 MERRIC RD #1,BELLMORE,11710,40.661266,-73.53651,NY,US,24.883186,False
5162212966,BELLMORE ANIMAL HOSPITAL,607 SUNRISE HWY,BELLMORE,11710,40.666996,-73.533195,NY,US,25.001133,False
5167839100,SOUTH BELLMORE VETERINARY GROUP,2506 MERRICK RD,BELLMORE,11710,40.66185,-73.53295,NY,US,25.061918,False
9738354774,POMPTON LAKES ANIMAL HOSPITAL,PO BOX 41,POMPTON LAKES,07442,41.005375,-74.2907,NJ,US,25.092192,False
7323190005,DR.JEFFREY C IZZO DVM,,TINTON FALLS,07701,40.353123,-74.07463,NJ,US,25.093126,False
